"species","season","population","longitude","latitude"
"YEWA","Wintering","MidWest",-95.17,18.5
"YEWA","Wintering","PNW",-101.11,19.7
"YEWA","Wintering","PNW",-101.11,19.7
"YEWA","Wintering","PNW",-101.11,19.7
"YEWA","Wintering","PNW",-101.11,19.7
"YEWA","Wintering","PNW",-101.11,19.7
"YEWA","Wintering","PNW",-101.11,19.7
"YEWA","Wintering","PNW",-101.11,19.7
"YEWA","Wintering","PNW",-101.11,19.7
"YEWA","Wintering","PNW",-101.11,19.7
"YEWA","Wintering","PNW",-101.11,19.7
"YEWA","Wintering","PNW",-101.11,19.7
"YEWA","Wintering","PNW",-101.11,19.7
"YEWA","Wintering","PNW",-101.11,19.7
"YEWA","Wintering","PNW",-101.11,19.7
"YEWA","Wintering","East",-71.77,8.58
"YEWA","Wintering","East",-71.77,8.58
"YEWA","Wintering","MidWest",-71.77,8.58
"YEWA","Wintering","East",-71.77,8.58
"YEWA","Wintering","East",-71.77,8.58
"YEWA","Wintering","East",-71.77,8.58
"YEWA","Wintering","PNW",-105.08,19.53
"YEWA","Wintering","SouthWest",-85.67,10.78
"YEWA","Wintering","Alaska",-85.67,10.78
"YEWA","Wintering","Alaska",-85.67,10.78
"YEWA","Wintering","MidWest",-85.67,10.78
"YEWA","Wintering","MidWest",-85.67,10.78
"YEWA","Wintering","Alaska",-85.67,10.78
"YEWA","Wintering","MidWest",-85.67,10.78
"YEWA","Wintering","Alaska",-85.67,10.78
"YEWA","Wintering","Alaska",-85.67,10.78
"YEWA","Wintering","Alaska",-85.67,10.78
"YEWA","Wintering","Alaska",-85.67,10.78
"YEWA","Wintering","Alaska",-85.67,10.78
"YEWA","Wintering","PNW",-85.83,10.32
"YEWA","Wintering","SouthWest",-85.83,10.32
"YEWA","Wintering","PNW",-85.83,10.32
"YEWA","Wintering","PNW",-85.83,10.32
"YEWA","Wintering","PNW",-85.83,10.32
"YEWA","Wintering","Alaska",-85.67,10.78
"YEWA","Wintering","Alaska",-85.67,10.78
"YEWA","Wintering","MidWest",-85.83,10.32
"YEWA","Wintering","PNW",-85.83,10.32
"YEWA","Wintering","MidWest",-85.83,10.32
"YEWA","Wintering","PNW",-85.83,10.32
"YEWA","Wintering","PNW",-85.83,10.32
"YEWA","Wintering","PNW",-85.83,10.32
"YEWA","Wintering","MidWest",-85.83,10.32
"YEWA","Wintering","SouthWest",-85.83,10.32
"YEWA","Wintering","MidWest",-85.83,10.32
"YEWA","Wintering","Alaska",-85.83,10.32
"YEWA","Wintering","PNW",-85.83,10.32
"YEWA","Wintering","PNW",-85.83,10.32
"YEWA","Wintering","PNW",-85.67,10.78
"YEWA","Wintering","Alaska",-85.67,10.78
"YEWA","Wintering","MidWest",-82.95,8.75
"YEWA","Wintering","MidWest",-82.95,8.75
"YEWA","Wintering","MidWest",-82.95,8.75
"YEWA","Wintering","SouthWest",-82.95,8.75
"YEWA","Wintering","MidWest",-82.95,8.75
"YEWA","Wintering","PNW",-82.95,8.75
"YEWA","Wintering","MidWest",-82.95,8.75
"YEWA","Wintering","MidWest",-82.95,8.75
"YEWA","Wintering","SouthWest",-82.95,8.75
"YEWA","Wintering","MidWest",-85.62,10.6
"YEWA","Wintering","MidWest",-85.62,10.6
"YEWA","Wintering","MidWest",-85.62,10.6
"YEWA","Wintering","MidWest",-85.62,10.6
"YEWA","Wintering","PNW",-85.62,10.6
"YEWA","Wintering","PNW",-85.62,10.6
"YEWA","Wintering","PNW",-85.62,10.6
"YEWA","Wintering","Alaska",-85.62,10.6
"YEWA","Wintering","MidWest",-85.62,10.6
"YEWA","Wintering","Alaska",-85.62,10.6
"YEWA","Wintering","PNW",-85.62,10.6
"YEWA","Wintering","PNW",-85.62,10.6
"YEWA","Wintering","MidWest",-85.62,10.6
"YEWA","Wintering","PNW",-85.62,10.6
"YEWA","Wintering","SouthWest",-85.62,10.6
"YEWA","Wintering","MidWest",-85.62,10.6
"YEWA","Wintering","Alaska",-85.62,10.6
"YEWA","Wintering","Alaska",-85.62,10.6
"YEWA","Wintering","PNW",-85.62,10.6
"YEWA","Wintering","PNW",-85.62,10.6
"YEWA","Wintering","Alaska",-85.62,10.6
"YEWA","Wintering","Alaska",-85.62,10.6
"YEWA","Wintering","Alaska",-85.62,10.6
"YEWA","Wintering","PNW",-89.65,13.8
"YEWA","Wintering","Alaska",-89.65,13.8
"YEWA","Wintering","Alaska",-89.65,13.8
"YEWA","Wintering","PNW",-89.65,13.8
"YEWA","Wintering","Alaska",-89.65,13.8
"YEWA","Wintering","Alaska",-89.65,13.8
"YEWA","Wintering","Alaska",-89.65,13.8
"YEWA","Wintering","Alaska",-89.36,14.4
"YEWA","Wintering","MidWest",-89.36,14.4
"YEWA","Wintering","SouthWest",-89.36,14.4
"YEWA","Wintering","Alaska",-89.94,13.8
"YEWA","Wintering","Alaska",-86.01,11.8
"YEWA","Wintering","MidWest",-86.05,13.2
"YEWA","Wintering","MidWest",-86.05,13.2
"YEWA","Wintering","SouthWest",-86.05,13.2
"YEWA","Wintering","MidWest",-86.05,13.2
"YEWA","Wintering","MidWest",-86.05,13.2
"YEWA","Wintering","MidWest",-86.05,13.2
"YEWA","Wintering","MidWest",-86.05,13.2
"YEWA","Wintering","PNW",-86.05,13.2
"YEWA","Wintering","SouthWest",-86.05,13.2
"YEWA","Wintering","MidWest",-86.05,13.2
"YEWA","Wintering","MidWest",-86.05,13.2
"YEWA","Wintering","SouthWest",-86.05,13.2
"YEWA","Wintering","MidWest",-86.05,13.2
"YEWA","Wintering","MidWest",-86.05,13.2
"YEWA","Wintering","MidWest",-86.05,13.2
"YEWA","Wintering","MidWest",-86.05,13.2
"YEWA","Wintering","MidWest",-82.92,8.81
"YEWA","Wintering","MidWest",-82.92,8.81
"YEWA","Wintering","MidWest",-82.92,8.81
"YEWA","Wintering","MidWest",-82.92,8.81
"YEWA","Wintering","MidWest",-82.92,8.81
"YEWA","Wintering","MidWest",-82.92,8.81
"YEWA","Wintering","SouthWest",-82.92,8.81
"YEWA","Wintering","SouthWest",-82.92,8.81
"YEWA","Wintering","MidWest",-82.92,8.81
"YEWA","Wintering","MidWest",-82.92,8.81
"YEWA","Wintering","MidWest",-82.92,8.81
"YEWA","Wintering","MidWest",-82.92,8.81
"YEWA","Wintering","MidWest",-82.92,8.81
"YEWA","Wintering","MidWest",-82.92,8.81
"YEWA","Wintering","MidWest",-82.92,8.81
"YEWA","Wintering","MidWest",-82.92,8.81
"YEWA","Wintering","MidWest",-82.92,8.81
"YEWA","Wintering","MidWest",-82.92,8.81
"YEWA","Wintering","MidWest",-82.92,8.81
"WIWA","Wintering","CoastalCA",-109.9,22.883
"WIWA","Wintering","PNW",-109.9,22.883
"WIWA","Wintering","CoastalCA",-109.9,22.883
"WIWA","Wintering","CoastalCA",-109.9,22.883
"WIWA","Wintering","CoastalCA",-109.9,22.883
"WIWA","Wintering","CoastalCA",-109.9,22.883
"WIWA","Wintering","Eastern",-89.069,17.094
"WIWA","Wintering","RockyMtn",-84.825,10.314
"WIWA","Wintering","AK2Alberta",-84.825,10.314
"WIWA","Wintering","RockyMtn",-84.825,10.314
"WIWA","Wintering","AK2Alberta",-84.825,10.314
"WIWA","Wintering","RockyMtn",-84.825,10.314
"WIWA","Wintering","RockyMtn",-84.825,10.314
"WIWA","Wintering","AK2Alberta",-84.825,10.314
"WIWA","Wintering","RockyMtn",-84.825,10.314
"WIWA","Wintering","AK2Alberta",-82.926,8.754
"WIWA","Wintering","AK2Alberta",-82.975,8.784
"WIWA","Wintering","AK2Alberta",-82.975,8.784
"WIWA","Wintering","Eastern",-82.943,8.766
"WIWA","Wintering","RockyMtn",-82.926,8.754
"WIWA","Wintering","Eastern",-82.924,8.809
"WIWA","Wintering","Eastern",-82.943,8.766
"WIWA","Wintering","AK2Alberta",-82.975,8.784
"WIWA","Wintering","Eastern",-82.939,8.784
"WIWA","Wintering","AK2Alberta",-82.939,8.784
"WIWA","Wintering","AK2Alberta",-82.972,8.822
"WIWA","Wintering","RockyMtn",-82.972,8.822
"WIWA","Wintering","RockyMtn",-82.972,8.822
"WIWA","Wintering","RockyMtn",-82.972,8.822
"WIWA","Wintering","RockyMtn",-82.972,8.822
"WIWA","Wintering","Eastern",-82.972,8.822
"WIWA","Wintering","AK2Alberta",-82.972,8.822
"WIWA","Wintering","RockyMtn",-82.972,8.822
"WIWA","Wintering","AK2Alberta",-82.972,8.822
"WIWA","Wintering","AK2Alberta",-87.399,14.331
"WIWA","Wintering","AK2Alberta",-87.399,14.331
"WIWA","Wintering","AK2Alberta",-87.399,14.331
"WIWA","Wintering","AK2Alberta",-87.399,14.331
"WIWA","Wintering","AK2Alberta",-87.399,14.331
"WIWA","Wintering","AK2Alberta",-87.399,14.331
"WIWA","Wintering","AK2Alberta",-87.399,14.331
"WIWA","Wintering","AK2Alberta",-87.399,14.331
"WIWA","Wintering","AK2Alberta",-87.399,14.331
"WIWA","Wintering","AK2Alberta",-87.399,14.331
"WIWA","Wintering","RockyMtn",-87.217,14.1
"WIWA","Wintering","AK2Alberta",-87.217,14.1
"WIWA","Wintering","AK2Alberta",-87.217,14.1
"WIWA","Wintering","AK2Alberta",-87.217,14.1
"WIWA","Wintering","AK2Alberta",-87.217,14.1
"WIWA","Wintering","AK2Alberta",-87.217,14.1
"WIWA","Wintering","AK2Alberta",-87.217,14.1
"WIWA","Wintering","AK2Alberta",-87.217,14.1
"WIWA","Wintering","AK2Alberta",-87.217,14.1
"WIWA","Wintering","RockyMtn",-87.217,14.1
"WIWA","Wintering","AK2Alberta",-87.217,14.1
"WIWA","Wintering","AK2Alberta",-87.217,14.1
"WIWA","Wintering","AK2Alberta",-87.217,14.1
"WIWA","Wintering","AK2Alberta",-87.217,14.1
"WIWA","Wintering","AK2Alberta",-87.217,14.1
"WIWA","Wintering","CoastalCA",-105.5,23.333
"WIWA","Wintering","CoastalCA",-105.5,23.333
"WIWA","Wintering","CoastalCA",-105.5,23.333
"WIWA","Wintering","CoastalCA",-105.5,23.333
"WIWA","Wintering","CoastalCA",-105.5,23.333
"WIWA","Wintering","CoastalCA",-105.5,23.333
"WIWA","Wintering","CoastalCA",-105.5,23.333
"WIWA","Wintering","Sierra",-105.5,23.333
"WIWA","Wintering","AK2Alberta",-96.967,19.45
"WIWA","Wintering","AK2Alberta",-96.921,19.548
"WIWA","Wintering","AK2Alberta",-96.921,19.548
"WIWA","Wintering","AK2Alberta",-96.921,19.548
"WIWA","Wintering","Sierra",-109.9,22.883
"WIWA","Wintering","AK2Alberta",-99.179,19.313
"WIWA","Wintering","AK2Alberta",-99.179,19.313
"WIWA","Wintering","AK2Alberta",-96.967,19.45
"WIWA","Wintering","AK2Alberta",-99.179,19.313
"WIWA","Wintering","AK2Alberta",-99.179,19.313
"WIWA","Wintering","AK2Alberta",-99.179,19.313
"WIWA","Wintering","AK2Alberta",-99.179,19.313
"WIWA","Wintering","AK2Alberta",-99.179,19.313
"WIWA","Wintering","AK2Alberta",-99.179,19.313
"WIWA","Wintering","AK2Alberta",-99.179,19.313
"WIWA","Wintering","AK2Alberta",-96.967,19.45
"WIWA","Wintering","AK2Alberta",-96.967,19.45
"WIWA","Wintering","AK2Alberta",-96.967,19.45
"WIWA","Wintering","AK2Alberta",-96.967,19.45
"WIWA","Wintering","AK2Alberta",-96.967,19.45
"WIWA","Wintering","AK2Alberta",-96.967,19.45
"WIWA","Wintering","AK2Alberta",-96.967,19.45
"WIWA","Wintering","AK2Alberta",-96.967,19.45
"WIWA","Wintering","AK2Alberta",-96.967,19.45
"WIWA","Wintering","AK2Alberta",-96.967,19.45
"WIWA","Wintering","AK2Alberta",-96.967,19.45
"WIWA","Wintering","AK2Alberta",-99.1,23
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","Eastern",-95.2,18.4
"WIWA","Wintering","Eastern",-95.2,18.4
"WIWA","Wintering","AK2Alberta",-99.1,23
"WIWA","Wintering","AK2Alberta",-99.1,23
"WIWA","Wintering","AK2Alberta",-99.1,23
"WIWA","Wintering","AK2Alberta",-99.1,23
"WIWA","Wintering","AK2Alberta",-99.1,23
"WIWA","Wintering","AK2Alberta",-99.1,23
"WIWA","Wintering","AK2Alberta",-99.1,23
"WIWA","Wintering","AK2Alberta",-99.1,23
"WIWA","Wintering","AK2Alberta",-99.1,23
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-103.717,19.233
"WIWA","Wintering","AK2Alberta",-103.717,19.233
"WIWA","Wintering","AK2Alberta",-103.717,19.233
"WIWA","Wintering","AK2Alberta",-96.8,17.1
"WIWA","Wintering","AK2Alberta",-96.8,17.1
"WIWA","Wintering","Sierra",-96.8,17.1
"WIWA","Wintering","AK2Alberta",-96.8,17.1
"WIWA","Wintering","AK2Alberta",-96.8,17.1
"WIWA","Wintering","AK2Alberta",-96.8,17.1
"WIWA","Wintering","AK2Alberta",-96.8,17.1
"WIWA","Wintering","AK2Alberta",-96.8,17.1
"WIWA","Wintering","AK2Alberta",-96.8,17.1
"WIWA","Wintering","AK2Alberta",-96.8,17.1
"WIWA","Wintering","AK2Alberta",-96.8,17.1
"WIWA","Wintering","AK2Alberta",-96.8,17.1
"WIWA","Wintering","AK2Alberta",-96.8,17.1
"WIWA","Wintering","AK2Alberta",-96.8,17.1
"WIWA","Wintering","AK2Alberta",-96.8,17.1
"WIWA","Wintering","Eastern",-95.2,18.4
"WIWA","Wintering","AK2Alberta",-95.2,18.4
"WIWA","Wintering","AK2Alberta",-95.2,18.4
"WIWA","Wintering","AK2Alberta",-95.2,18.4
"WIWA","Wintering","Eastern",-95.2,18.4
"WIWA","Wintering","Eastern",-95.2,18.4
"WIWA","Wintering","Eastern",-95.2,18.4
"WIWA","Wintering","AK2Alberta",-93.117,16.75
"WIWA","Wintering","AK2Alberta",-99.1,23
"WIWA","Wintering","AK2Alberta",-99.1,23
"WIWA","Wintering","AK2Alberta",-99.1,23
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-104.367,19.767
"WIWA","Wintering","AK2Alberta",-99.1,23
"WIWA","Wintering","AK2Alberta",-99.1,23
"WIWA","Wintering","AK2Alberta",-96.921,19.548
"WIWA","Wintering","AK2Alberta",-96.921,19.548
"WIWA","Wintering","AK2Alberta",-96.921,19.548
"WIWA","Wintering","AK2Alberta",-96.921,19.548
"WIWA","Wintering","AK2Alberta",-86.053,13.229
"WIWA","Wintering","AK2Alberta",-86.053,13.229
"WIWA","Wintering","AK2Alberta",-86.053,13.229
"WIWA","Wintering","AK2Alberta",-86.053,13.229
"WIWA","Wintering","AK2Alberta",-86.053,13.229
"WIWA","Wintering","AK2Alberta",-86.053,13.229
"WIWA","Wintering","AK2Alberta",-86.053,13.229
"WIWA","Wintering","AK2Alberta",-86.053,13.229
"WIWA","Wintering","AK2Alberta",-86.053,13.229
"WIWA","Wintering","AK2Alberta",-86.053,13.229
"WIWA","Wintering","AK2Alberta",-86.053,13.229
"WIWA","Wintering","AK2Alberta",-86.008,11.832
"WIWA","Wintering","AK2Alberta",-86.008,11.832
"WIWA","Wintering","AK2Alberta",-89.36,14.403
"WIWA","Wintering","AK2Alberta",-89.2,13.7
"WIWA","Wintering","AK2Alberta",-89.2,13.7
"WIWA","Wintering","AK2Alberta",-89.653,13.821
"WIWA","Wintering","AK2Alberta",-89.653,13.821
"WIWA","Wintering","AK2Alberta",-89.653,13.821
"WIWA","Wintering","AK2Alberta",-89.653,13.821
"WIWA","Wintering","AK2Alberta",-89.653,13.821
"WIWA","Wintering","AK2Alberta",-89.36,14.403
"WIWA","Wintering","AK2Alberta",-89.2,13.7
"WIWA","Wintering","AK2Alberta",-89.2,13.7
"WIWA","Wintering","AK2Alberta",-89.2,13.7
"WIWA","Wintering","AK2Alberta",-89.2,13.7
"WIWA","Wintering","AK2Alberta",-89.2,13.7
"WIWA","Wintering","AK2Alberta",-89.2,13.7
"WIWA","Wintering","AK2Alberta",-89.2,13.7
"WIWA","Wintering","AK2Alberta",-89.2,13.7
"WIWA","Wintering","AK2Alberta",-89.2,13.7
"WIWA","Wintering","AK2Alberta",-89.2,13.7
"WIWA","Wintering","AK2Alberta",-89.62,13.85
"WIWA","Wintering","AK2Alberta",-89.62,13.85
"WIWA","Wintering","AK2Alberta",-89.62,13.85
"WIWA","Wintering","AK2Alberta",-89.62,13.85
"WIWA","Wintering","AK2Alberta",-89.62,13.85
"WIWA","Wintering","AK2Alberta",-89.62,13.85
"WIWA","Wintering","AK2Alberta",-89.62,13.85
"WIWA","Wintering","AK2Alberta",-89.36,14.403
"WIWA","Wintering","AK2Alberta",-89.617,13.943
"WIWA","Wintering","AK2Alberta",-89.617,13.943
"WIWA","Wintering","AK2Alberta",-89.36,14.403
"WIWA","Wintering","AK2Alberta",-89.36,14.403
"WIWA","Wintering","AK2Alberta",-89.36,14.403
"WIWA","Wintering","AK2Alberta",-89.36,14.403
"WIWA","Wintering","AK2Alberta",-89.36,14.403
"WIWA","Wintering","AK2Alberta",-89.617,13.943
"WIWA","Wintering","AK2Alberta",-89.617,13.943
"WIWA","Wintering","AK2Alberta",-89.617,13.943
"WIWA","Wintering","AK2Alberta",-89.617,13.943
"WIWA","Wintering","AK2Alberta",-89.617,13.943
"WIWA","Wintering","AK2Alberta",-89.36,14.403
"WIWA","Wintering","AK2Alberta",-89.653,13.821
"WIWA","Wintering","AK2Alberta",-89.653,13.821
"WIWA","Wintering","AK2Alberta",-89.653,13.821
"WIWA","Wintering","AK2Alberta",-89.653,13.821
"WIWA","Wintering","AK2Alberta",-89.653,13.821
"WIWA","Wintering","AK2Alberta",-89.653,13.821
"WIWA","Wintering","AK2Alberta",-89.653,13.821
"WIWA","Wintering","AK2Alberta",-89.653,13.821
"WIWA","Wintering","AK2Alberta",-89.653,13.821
"WIWA","Wintering","AK2Alberta",-89.653,13.821
"WIWA","Wintering","AK2Alberta",-89.653,13.821
"WIWA","Wintering","AK2Alberta",-89.653,13.821
"WIWA","Wintering","AK2Alberta",-89.653,13.821
"WIWA","Wintering","Eastern",-92.0206,16.8874
"WIWA","Wintering","AK2Alberta",-92.69638889,16.72785278
"WIWA","Wintering","AK2Alberta",-107.30858,26.66464
"WIWA","Wintering","AK2Alberta",-107.3786111,26.83805556
"WIWA","Wintering","AK2Alberta",-99.83707,17.58668
"WIWA","Wintering","AK2Alberta",-99.88194444,17.67611111
"WIWA","Wintering","AK2Alberta",-99.544019,17.385387
"WIWA","Wintering","AK2Alberta",-100.2,17.44444444
"WIWA","Wintering","AK2Alberta",-96.39656111,15.89416944
"WIWA","Wintering","AK2Alberta",-96.425775,15.94860833
"WIWA","Wintering","AK2Alberta",-96.39656111,15.89416944
"WIWA","Wintering","AK2Alberta",-96.42089167,15.92515
"WIWA","Wintering","AK2Alberta",-96.42089167,15.92515
"WIWA","Wintering","AK2Alberta",-96.425775,15.94860833
"WIWA","Wintering","AK2Alberta",-96.42089167,15.92515
"WIWA","Wintering","AK2Alberta",-96.42089167,15.92515
"WIWA","Wintering","AK2Alberta",-96.42089167,15.92515
"WIWA","Wintering","AK2Alberta",-96.39656111,15.89416944
"WIWA","Wintering","AK2Alberta",-96.42089167,15.92515
"WIWA","Wintering","AK2Alberta",-96.425775,15.94860833
"WIWA","Wintering","AK2Alberta",-96.425775,15.94860833
"WIWA","Wintering","AK2Alberta",-96.42089167,15.92515
"WIWA","Wintering","Sierra",-108.8093333,26.3105
"WIWA","Wintering","AK2Alberta",-96.47385,16.07964
"WIWA","Wintering","PNW",-107.383933,24.8238
"WIWA","Wintering","PNW",-107.383933,24.8238
"WIWA","Wintering","PNW",-107.385183,24.821933
"WIWA","Wintering","PNW",-107.385183,24.821933
"WIWA","Wintering","PNW",-107.384867,24.822767
"WIWA","Wintering","PNW",-107.384867,24.822767
"WIWA","Wintering","PNW",-107.386083,24.822817
"WIWA","Wintering","PNW",-107.386083,24.822817
"WIWA","Wintering","PNW",-107.386083,24.822817
"WIWA","Wintering","PNW",-107.386083,24.822817
"WIWA","Wintering","Sierra",-107.387367,24.823183
"WIWA","Wintering","Sierra",-107.387367,24.823183
"WIWA","Wintering","Sierra",-107.3874,24.823117
"WIWA","Wintering","Sierra",-107.3874,24.823117
"WIWA","Wintering","PNW",-107.387767,24.8239
"WIWA","Wintering","PNW",-107.387767,24.8239
"WIWA","Wintering","PNW",-107.400417,24.766267
"WIWA","Wintering","PNW",-107.400417,24.766267
"WIWA","Wintering","PNW",-107.400383,24.766017
"WIWA","Wintering","PNW",-107.400383,24.766017
"WIWA","Wintering","Sierra",-110.109867,23.801567
"WIWA","Wintering","Sierra",-110.109867,23.801567
"WIWA","Wintering","Sierra",-110.109867,23.801567
"WIWA","Wintering","Sierra",-110.109867,23.801567
"WIWA","Wintering","CoastalCA",-110.23845,23.442167
"WIWA","Wintering","CoastalCA",-110.23845,23.442167
"WIWA","Wintering","CoastalCA",-110.23845,23.442167
"WIWA","Wintering","CoastalCA",-110.23845,23.442167
"WIWA","Wintering","Sierra",-110.3801,24.083483
"WIWA","Wintering","Sierra",-110.3801,24.083483
"WIWA","Wintering","Sierra",-110.109867,23.801567
"WIWA","Wintering","Sierra",-110.109867,23.801567
"WIWA","Wintering","PNW",-110.1074,23.802533
"WIWA","Wintering","PNW",-110.1074,23.802533
"WIWA","Wintering","PNW",-110.262717,23.92545
"WIWA","Wintering","PNW",-110.262717,23.92545
"WIWA","Wintering","Sierra",-109.817983,23.549683
"WIWA","Wintering","Sierra",-109.817983,23.549683
"WIWA","Wintering","Sierra",-109.690567,23.04995
"WIWA","Wintering","Sierra",-109.690567,23.04995
"WIWA","Wintering","PNW",-109.691017,23.049
"WIWA","Wintering","PNW",-109.691017,23.049
"WIWA","Wintering","Sierra",-109.690317,23.050033
"WIWA","Wintering","Sierra",-109.690317,23.050033
"WIWA","Wintering","Sierra",-109.690317,23.050033
"WIWA","Wintering","Sierra",-109.690317,23.050033
"WIWA","Wintering","AK2Alberta",-93.44833333,16.87333333
"WIWA","Wintering","AK2Alberta",-99.77166667,17.54833333
"WIWA","Wintering","AK2Alberta",-100.0666667,17.065
"WIWA","Wintering","AK2Alberta",-100.1666667,17.46666667
"WIWA","Wintering","AK2Alberta",-100.1833333,17.45
"WIWA","Wintering","AK2Alberta",-99.66666667,17.55
"WIWA","Wintering","AK2Alberta",-100.1666667,17.46666667
"WIWA","Wintering","Eastern",-96.285,17.76333333
"WIWA","Wintering","AK2Alberta",-96.49666667,17.445
"WIWA","Wintering","AK2Alberta",-100.2,17.41666667
"WIWA","Wintering","AK2Alberta",-100.1666667,17.46666667
"WIWA","Wintering","PNW",-100.3,17.25
"WIWA","Wintering","AK2Alberta",-100.1666667,17.46666667
"WIWA","Wintering","AK2Alberta",-92.83333333,15.61666667
"WIWA","Wintering","AK2Alberta",-100.0666667,17.065
"WIWA","Wintering","AK2Alberta",-100.0666667,17.065
"WIWA","Wintering","AK2Alberta",-98.71666667,16.75333333
"WIWA","Wintering","PNW",-98.70333333,16.805
"WIWA","Wintering","AK2Alberta",-99.967595,17.816713
"WIWA","Wintering","AK2Alberta",-99.967595,17.816713
"WIWA","Wintering","AK2Alberta",-99.967595,17.816713
"WIWA","Wintering","RockyMtn",-96.42,15.925
"WIWA","Wintering","AK2Alberta",-92.725,15.04166667
"WIWA","Wintering","AK2Alberta",-92.83333333,15.61666667
"WIWA","Wintering","AK2Alberta",-92.83333333,15.61666667
"WIWA","Wintering","PNW",-99.89,18.08333333
"WIWA","Wintering","AK2Alberta",-100.8888243,17.59953457
"WIWA","Wintering","PNW",-100.9133333,17.625
"WIWA","Wintering","Sierra",-105.095,21.30333333
"WIWA","Wintering","PNW",-105.225,21.57666667
"WIWA","Wintering","PNW",-105.225,21.57666667
"WIWA","Wintering","PNW",-105.225,21.57666667
"WIWA","Wintering","PNW",-105.095,21.30333333
"WIWA","Wintering","PNW",-104.96,21.41833333
"WIWA","Wintering","PNW",-105.095,21.295
"WIWA","Wintering","PNW",-105.095,21.29666667
"WIWA","Wintering","AK2Alberta",-105.095,21.29666667
"WIWA","Wintering","AK2Alberta",-99.83861111,17.61583333
"WIWA","Wintering","AK2Alberta",-99.83861111,17.61583333
"WIWA","Wintering","AK2Alberta",-99.78333333,18.65
"WIWA","Wintering","AK2Alberta",-99.78333333,18.65
"WIWA","Wintering","AK2Alberta",-99.78333333,18.65
"WIWA","Wintering","AK2Alberta",-99.75666667,18.50666667
"WIWA","Wintering","AK2Alberta",-99.6,18.56666667
"WIWA","Wintering","AK2Alberta",-99.6,18.56666667
"WIWA","Wintering","AK2Alberta",-99.78333333,18.65
"WIWA","Wintering","AK2Alberta",-99.78333333,18.65
"WIWA","Wintering","AK2Alberta",-91.855,16.20166667
"WIWA","Wintering","AK2Alberta",-100.1666667,17.46666667
"WIWA","Wintering","AK2Alberta",-100.1666667,17.46666667
"WIWA","Wintering","AK2Alberta",-100.1666667,17.46666667
"WIWA","Wintering","AK2Alberta",-97.3266,16.2153
"WIWA","Wintering","AK2Alberta",-100.1933333,17.43166667
"WIWA","Wintering","AK2Alberta",-100.1933333,17.43166667
"WIWA","Wintering","AK2Alberta",-100.2,17.41666667
"WIWA","Wintering","PNW",-100.2166667,17.28666667
"WIWA","Wintering","AK2Alberta",-95.8,16.60666667
"WIWA","Wintering","AK2Alberta",-96.50333333,17.50333333
"WIWA","Wintering","PNW",-104.9866667,21.44166667
"WIWA","Wintering","AK2Alberta",-100.1933333,17.43166667
"WIWA","Wintering","AK2Alberta",-100.1933333,17.43166667
"WIWA","Wintering","AK2Alberta",-100.2,17.43333333
"WIWA","Wintering","PNW",-100.25,17.33333333
"WIWA","Wintering","AK2Alberta",-100.25,17.33333333
"WIWA","Wintering","AK2Alberta",-100.25,17.33333333
"WIWA","Wintering","AK2Alberta",-100.1933333,17.43166667
"WIWA","Wintering","AK2Alberta",-100.1933333,17.43166667
"WIWA","Wintering","PNW",-100.25,17.33333333
"WIWA","Wintering","PNW",-100.25,17.33333333
"WIWA","Wintering","AK2Alberta",-99.77166667,17.54833333
"WIWA","Wintering","AK2Alberta",-100.0666667,17.065
"WIWA","Wintering","AK2Alberta",-99.77166667,17.54833333
"WIWA","Wintering","PNW",-105.24,21.04666667
"WIWA","Wintering","PNW",-105.24,21.04666667
"WIWA","Wintering","Sierra",-105.24,21.04666667
"WIWA","Wintering","PNW",-105.24,21.04666667
"WIWA","Wintering","AK2Alberta",-100.0666667,17.065
